fetched_at_utc,park_id,park_name,land,ride_id,ride_name,wait_time,is_open,last_updated
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Hollywood Land,294,Turtle Talk with Crush,0,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pacific Wharf,869,The Bakery Tour,0,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Paradise Gardens Park,298,Golden Zephyr,5,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Paradise Gardens Park,319,Goofy's Sky School,10,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Paradise Gardens Park,301,Silly Symphony Swings,5,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Paradise Gardens Park,10905,Silly Symphony Swings Single Rider,0,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Paradise Gardens Park,316,The Little Mermaid - Ariel's Undersea Adventure,35,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Paradise Gardens Park,11528,World of Color – ONE,0,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,866,Games of Pixar Pier,0,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,322,Incredicoaster,40,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,10906,Incredicoaster Single Rider,0,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,6643,Inside Out Emotional Whirlwind,5,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,310,Jessie's Critter Carousel,5,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,300,Jumpin' Jellyfish,15,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,311,Pixar Pal-A-Round - Swinging,15,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,5557,Pixar Pal-A-Round – Non-Swinging,15,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Pixar Pier,313,Toy Story Midway Mania!,45,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Halloween,5146,Guardians of the Galaxy - Monsters After Dark,25,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Halloween,4723,Mater's Graveyard JamBOOree,15,True,2026-09-07T22:25:42.000Z
2026-09-07T22:30:39.769951+00:00,17,California Adventure,Halloween,7292,Villains Grove at Oogie Boogie Bash,0,False,2026-09-07T22:25:42.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Adventureland,1184,A Pirate's Adventure ~ Treasures of the Seven Seas,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Adventureland,134,Jungle Cruise,25,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Adventureland,137,Pirates of the Caribbean,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Adventureland,355,Swiss Family Treehouse,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Adventureland,141,The Magic Carpets of Aladdin,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Adventureland,334,Walt Disney's Enchanted Tiki Room,10,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,133,"""it's a small world""",5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,13764,Casey Jr. Splash 'N' Soak Station,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,13763,Cinderella Castle,0,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,132,Dumbo the Flying Elephant,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,128,Enchanted Tales with Belle,10,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,135,Mad Tea Party,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,147,Meet Ariel at Her Grotto,20,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,6700,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,30,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,144,Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow,25,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,145,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,45,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,6699,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,25,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,171,Mickey's PhilharMagic,10,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,136,Peter Pan's Flight,40,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,161,Prince Charming Regal Carrousel,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,129,Seven Dwarfs Mine Train,55,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,126,The Barnstormer,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,142,The Many Adventures of Winnie the Pooh,20,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,127,Under the Sea - Journey of The Little Mermaid,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Fantasyland,1181,Walt Disney World Railroad - Fantasyland,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Frontierland,130,Big Thunder Mountain Railroad,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Frontierland,1214,Country Bear Musical Jamboree,10,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Frontierland,13630,Tiana's Bayou Adventure,25,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Liberty Square,140,Haunted Mansion,13,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Liberty Square,356,The Hall of Presidents,15,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,"Main Street, U.S.A.",1188,Main Street Vehicles,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,"Main Street, U.S.A.",146,Meet Mickey at Town Square Theater,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,"Main Street, U.S.A.",1189,"Walt Disney World Railroad - Main Street, U.S.A.",0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,248,Astro Orbiter,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,131,Buzz Lightyear’s Space Ranger Spin,55,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,125,"Monsters, Inc. Laugh Floor",10,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,138,Space Mountain,10,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,143,Tomorrowland Speedway,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,1190,Tomorrowland Transit Authority PeopleMover,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,11527,TRON Lightcycle / Run,55,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Tomorrowland,457,Walt Disney's Carousel of Progress,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Other,14928,Meet Jack Skellington and Sally at Mickey's Not-So-Scary Halloween Party,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.382668+00:00,6,Magic Kingdom,Other,14927,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Celebration,2495,Disney and Pixar Short Film Festival,0,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Celebration,155,Journey Into Imagination With Figment,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Celebration,13627,Meet Beloved Disney Pals at Mickey & Friends,25,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Celebration,159,Spaceship Earth,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Discovery,10916,Guardians of the Galaxy: Cosmic Rewind,175,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Discovery,158,Mission: SPACE,15,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Discovery,160,Test Track,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Discovery,10900,Test Track Presented by Chevrolet Single Rider,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Nature,7323,Awesome Planet,0,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Nature,12387,"Journey of Water, Inspired by Moana",0,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Nature,156,Living with the Land,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Nature,13782,SeaBase Aquarium,0,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Nature,16467,Soarin' Across America,10,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Nature,153,The Seas with Nemo & Friends,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Nature,152,Turtle Talk With Crush,15,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Showcase,829,Canada Far and Wide in Circle-Vision 360,15,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Showcase,2679,Frozen Ever After,60,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Showcase,466,Gran Fiesta Tour Starring The Three Caballeros,5,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Showcase,6701,Meet Anna and Elsa at Royal Sommerhus,0,False,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Showcase,10914,Remy's Ratatouille Adventure,40,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.596237+00:00,5,EPCOT,World Showcase,10915,Remy's Ratatouille Adventure Single Rider,0,True,2026-09-07T22:50:21.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Animation Courtyard,16641,Disney Jr. Mickey Mouse Clubhouse Live!,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Animation Courtyard,12430,Meet Ariel at Walt Disney Presents,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Animation Courtyard,14859,The Little Mermaid – A Musical Adventure,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Animation Courtyard,5145,Walt Disney Presents,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Commissary Lane,6704,Meet Disney Stars at Red Carpet Dreams,50,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Echo Lake,1174,For the First Time in Forever: A Frozen Sing-Along Celebration,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Echo Lake,6702,Indiana Jones™ Epic Stunt Spectacular!,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Echo Lake,6703,Meet Olaf at Celebrity Spotlight,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Echo Lake,120,Star Tours – The Adventures Continue,5,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Echo Lake,7333,Vacation Fun - An Original Animated Short with Mickey & Minnie,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Hollywood Boulevard,6361,Mickey & Minnie's Runaway Railway,40,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Pixar Plaza,12425,Meet Edna Mode at the Edna Mode Experience,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Pixar Plaza,117,Toy Story Mania!,20,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,6368,Millennium Falcon: Smugglers Run,10,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,10902,Millennium Falcon: Smugglers Run Single Rider,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,6369,Star Wars: Rise of the Resistance,25,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,14531,Star Wars: Rise of the Resistance Single Rider,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Sunset Boulevard,1176,Beauty and the Beast – Live on Stage,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Sunset Boulevard,16343,Rock 'n' Roller Coaster Starring Aerosmith Single Rider,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Sunset Boulevard,16342,Rock ’n’ Roller Coaster Starring The Muppets,20,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Sunset Boulevard,123,The Twilight Zone™ Tower of Terror,13,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Toy Story Land,5477,Alien Swirling Saucers,5,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:16.855932+00:00,7,Hollywood Studios,Toy Story Land,5476,Slinky Dog Dash,30,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Africa,657,Festival of the Lion King,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Africa,651,Gorilla Falls Exploration Trail,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Africa,113,Kilimanjaro Safaris,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Africa,655,Wildlife Express Train,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Asia,110,Expedition Everest - Legend of the Forbidden Mountain,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Asia,14533,Expedition Everest - Legend of the Forbidden Mountain Single Rider,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Asia,10921,Feathered Friends in Flight!,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Asia,112,Kali River Rapids,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Conservation Station,13806,Animal Care at Conservation Station,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Conservation Station,16545,Bluey's Wild World at Conservation Station,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Dinoland U.S.A,10920,Finding Nemo: The Big Blue... and Beyond!,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Discovery Island,13811,Discovery Island Trails,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Discovery Island,116,Meet Favorite Disney Pals at Adventurers Outpost,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Discovery Island,12451,Meet Moana at Character Landing,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Discovery Island,13751,Tree of Life,0,True,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Discovery Island,14943,Zootopia: Better Zoogether!,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Pandora - The World of Avatar,4439,Avatar Flight of Passage,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,Pandora - The World of Avatar,4438,Na'vi River Journey,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,The Oasis,13812,The Oasis Exhibits,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.078243+00:00,8,Animal Kingdom,The Oasis,13808,Wilderness Explorers,0,False,2026-09-07T22:50:35.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Adventureland,12428,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Adventureland,326,Indiana Jones™ Adventure,45,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Adventureland,296,Jungle Cruise,15,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Adventureland,288,Walt Disney's Enchanted Tiki Room,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Bayou Country,304,Davy Crockett's Explorer Canoes,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Bayou Country,306,The Many Adventures of Winnie the Pooh,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Bayou Country,14168,Tiana's Bayou Adventure,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Bayou Country,14326,Tiana's Bayou Adventure Single Rider,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,307,"""it's a small world""",10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,285,Alice in Wonderland,25,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,16254,Bluey’s Best Day Ever! at Fantasyland Theatre,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,303,Casey Jr. Circus Train,5,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,275,Dumbo the Flying Elephant,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,277,King Arthur Carrousel,5,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,278,Mad Tea Party,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,279,Matterhorn Bobsleds,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,6711,Meet Disney Princesses at Royal Hall,30,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,280,Mr. Toad's Wild Ride,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,281,Peter Pan's Flight,25,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,282,Pinocchio's Daring Journey,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,687,Sleeping Beauty Castle Walkthrough,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,283,Snow White's Enchanted Wish,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Fantasyland,305,Storybook Land Canal Boats,5,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Frontierland,323,Big Thunder Mountain Railroad,30,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Frontierland,679,Frontierland Shootin' Exposition,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Frontierland,456,Mark Twain Riverboat,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Frontierland,331,Pirate's Lair on Tom Sawyer Island,5,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Frontierland,328,Sailing Ship Columbia,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Main Street U.S.A,674,Disneyland Railroad,10,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Main Street U.S.A,690,Great Moments with Mr. Lincoln,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Main Street U.S.A,686,Main Street Cinema,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Main Street U.S.A,691,Main Street Vehicles,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Main Street U.S.A,14915,Opera House - Walt Disney - A Magical Life,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Main Street U.S.A,695,The Disney Gallery,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Main Street U.S.A,14923,Walt Disney - A Magical Life,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,324,Chip 'n' Dale's GADGETcoaster,15,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,13814,Donald's Duck Pond,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,11980,Goofy's How-to-Play Yard,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,11526,Mickey & Minnie's Runaway Railway,30,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,709,Mickey's House and Meet Mickey Mouse,20,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,327,Mickey's House and Meet Mickey Mouse,0,False,2026-09-06T19:50:39.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,684,Minnie's House,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Mickey's Toontown,332,Roger Rabbit's Car Toon Spin,45,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,New Orleans Square,325,Haunted Mansion Holiday,50,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,New Orleans Square,289,Pirates of the Caribbean,20,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Star Wars: Galaxy's Edge,6339,Millennium Falcon: Smugglers Run,15,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Star Wars: Galaxy's Edge,10903,Millennium Falcon: Smugglers Run Single Rider,0,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Star Wars: Galaxy's Edge,6340,Star Wars: Rise of the Resistance,20,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,287,Astro Orbitor,5,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,317,Autopia,5,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,273,Buzz Lightyear Astro Blasters,15,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,274,Disneyland Monorail,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,276,Finding Nemo Submarine Voyage,5,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,16627,Pixar Short Film Spotlight,0,False,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,284,Space Mountain,35,True,2026-09-07T22:50:36.000Z
2026-09-07T22:54:17.289851+00:00,16,Disneyland,Tomorrowland,286,Star Tours - The Adventures Continue,15,True,2026-09-07T22:50:36.000Z
